status_id,category
1.0679E+18,NON_SEXIST
1.04676E+18,SEXIST
1.07308E+18,SEXIST
1.05075E+18,NON_SEXIST
1.01604E+18,SEXIST
1.06046E+18,NON_SEXIST
1.0427E+18,SEXIST
1.07459E+18,SEXIST
1.04738E+18,NON_SEXIST
1.04251E+18,NON_SEXIST
1.02569E+18,NON_SEXIST
1.03842E+18,NON_SEXIST
1.05566E+18,SEXIST
1.06718E+18,SEXIST
1.02004E+18,SEXIST
1.05669E+18,DOUBTFUL
1.02306E+18,NON_SEXIST
1.01794E+18,NON_SEXIST
1.05015E+18,NON_SEXIST
1.0317E+18,NON_SEXIST
1.04533E+18,SEXIST
1.05516E+18,NON_SEXIST
1.02474E+18,SEXIST
1.05964E+18,SEXIST
1.03852E+18,NON_SEXIST
1.02326E+18,SEXIST
1.0332E+18,SEXIST
1.02184E+18,DOUBTFUL
1.0381E+18,NON_SEXIST
1.04987E+18,NON_SEXIST
1.04275E+18,NON_SEXIST
1.04544E+18,NON_SEXIST
1.06502E+18,NON_SEXIST
1.06748E+18,SEXIST
1.02971E+18,NON_SEXIST
1.03422E+18,SEXIST
1.01863E+18,NON_SEXIST
1.06632E+18,NON_SEXIST
1.06197E+18,NON_SEXIST
1.06094E+18,NON_SEXIST
1.05576E+18,NON_SEXIST
1.06902E+18,SEXIST
1.06627E+18,NON_SEXIST
1.0601E+18,SEXIST
1.04301E+18,SEXIST
1.02461E+18,NON_SEXIST
1.06391E+18,NON_SEXIST
1.03156E+18,DOUBTFUL
1.05231E+18,NON_SEXIST
1.03459E+18,SEXIST
1.05131E+18,SEXIST
1.04904E+18,NON_SEXIST
1.05807E+18,NON_SEXIST
1.04659E+18,DOUBTFUL
1.02788E+18,NON_SEXIST
1.07E+18,NON_SEXIST
1.05855E+18,SEXIST
1.07469E+18,NON_SEXIST
1.03458E+18,DOUBTFUL
1.04252E+18,NON_SEXIST
1.02727E+18,NON_SEXIST
1.0596E+18,NON_SEXIST
1.0765E+18,SEXIST
1.05992E+18,NON_SEXIST
1.01644E+18,NON_SEXIST
1.06863E+18,NON_SEXIST
1.04021E+18,NON_SEXIST
1.02042E+18,SEXIST
1.03893E+18,SEXIST
1.02539E+18,NON_SEXIST
1.02188E+18,SEXIST
1.05777E+18,SEXIST
1.0379E+18,NON_SEXIST
1.05233E+18,NON_SEXIST
1.05295E+18,NON_SEXIST
1.02865E+18,SEXIST
1.05235E+18,SEXIST
1.01623E+18,SEXIST
1.05327E+18,SEXIST
1.02885E+18,SEXIST
1.06279E+18,NON_SEXIST
1.06582E+18,NON_SEXIST
1.07257E+18,DOUBTFUL
1.02334E+18,SEXIST
1.02444E+18,NON_SEXIST
1.06465E+18,NON_SEXIST
1.04864E+18,NON_SEXIST
1.04675E+18,NON_SEXIST
1.03552E+18,NON_SEXIST
1.03773E+18,NON_SEXIST
1.05417E+18,NON_SEXIST
1.04964E+18,NON_SEXIST
1.05223E+18,SEXIST
1.02077E+18,NON_SEXIST
1.04503E+18,SEXIST
1.07184E+18,NON_SEXIST
1.02875E+18,DOUBTFUL
1.02089E+18,NON_SEXIST
1.03584E+18,SEXIST
1.04108E+18,NON_SEXIST
1.04515E+18,NON_SEXIST
1.02763E+18,NON_SEXIST
1.04721E+18,NON_SEXIST
1.01935E+18,SEXIST
1.07272E+18,NON_SEXIST
1.02804E+18,NON_SEXIST
1.04756E+18,NON_SEXIST
1.06292E+18,NON_SEXIST
1.0205E+18,NON_SEXIST
1.03028E+18,DOUBTFUL
1.05546E+18,SEXIST
1.02252E+18,SEXIST
1.04535E+18,SEXIST
1.06709E+18,NON_SEXIST
1.03494E+18,DOUBTFUL
1.07844E+18,NON_SEXIST
1.0276E+18,SEXIST
1.05266E+18,DOUBTFUL
1.0269E+18,NON_SEXIST
1.02906E+18,DOUBTFUL
1.0335E+18,SEXIST
1.04319E+18,NON_SEXIST
1.07737E+18,NON_SEXIST
1.03848E+18,SEXIST
1.07775E+18,NON_SEXIST
1.07157E+18,NON_SEXIST
1.02212E+18,NON_SEXIST
1.02249E+18,SEXIST
1.05228E+18,NON_SEXIST
1.06161E+18,NON_SEXIST
1.07477E+18,DOUBTFUL
1.04725E+18,NON_SEXIST
1.07515E+18,NON_SEXIST
1.02911E+18,SEXIST
1.01972E+18,SEXIST
1.06924E+18,NON_SEXIST
1.0237E+18,SEXIST
1.05186E+18,NON_SEXIST
1.07384E+18,NON_SEXIST
1.07869E+18,NON_SEXIST
1.0487E+18,NON_SEXIST
1.03244E+18,NON_SEXIST
1.05886E+18,NON_SEXIST
1.04318E+18,NON_SEXIST
1.0558E+18,NON_SEXIST
1.05088E+18,SEXIST
1.03379E+18,SEXIST
1.0527E+18,NON_SEXIST
1.01752E+18,NON_SEXIST
1.03372E+18,NON_SEXIST
1.04708E+18,NON_SEXIST
1.05508E+18,SEXIST
1.05567E+18,NON_SEXIST
1.05995E+18,SEXIST
1.05921E+18,SEXIST
1.05887E+18,SEXIST
1.0505E+18,SEXIST
1.04824E+18,SEXIST
1.05923E+18,SEXIST
1.03793E+18,NON_SEXIST
1.03338E+18,DOUBTFUL
1.03983E+18,SEXIST
1.07001E+18,SEXIST
1.03706E+18,SEXIST
1.02025E+18,SEXIST
1.04795E+18,NON_SEXIST
1.05552E+18,SEXIST
1.06248E+18,NON_SEXIST
1.05772E+18,DOUBTFUL
1.04811E+18,NON_SEXIST
1.07339E+18,SEXIST
1.0661E+18,NON_SEXIST
1.05157E+18,NON_SEXIST
1.06283E+18,SEXIST
1.03383E+18,NON_SEXIST
1.07399E+18,SEXIST
1.06681E+18,NON_SEXIST
1.04973E+18,SEXIST
1.03386E+18,NON_SEXIST
1.07109E+18,SEXIST
1.03818E+18,NON_SEXIST
1.06052E+18,DOUBTFUL
1.01683E+18,SEXIST
1.03916E+18,SEXIST
1.02509E+18,SEXIST
1.02732E+18,SEXIST
1.02044E+18,DOUBTFUL
1.04188E+18,DOUBTFUL
1.03296E+18,NON_SEXIST
1.01564E+18,NON_SEXIST
1.0375E+18,NON_SEXIST
1.06248E+18,NON_SEXIST
1.05756E+18,SEXIST
1.07615E+18,SEXIST
1.03238E+18,SEXIST
1.06784E+18,SEXIST
1.04833E+18,SEXIST
1.02509E+18,NON_SEXIST
1.05718E+18,SEXIST
1.06673E+18,NON_SEXIST
1.06776E+18,SEXIST
1.0567E+18,NON_SEXIST
1.05924E+18,NON_SEXIST
1.04471E+18,SEXIST
1.05192E+18,NON_SEXIST
1.06998E+18,NON_SEXIST
1.03485E+18,NON_SEXIST
1.01722E+18,NON_SEXIST
1.06271E+18,SEXIST
1.06465E+18,NON_SEXIST
1.0509E+18,SEXIST
1.02652E+18,NON_SEXIST
1.07523E+18,DOUBTFUL
1.03593E+18,NON_SEXIST
1.06747E+18,NON_SEXIST
1.04546E+18,NON_SEXIST
1.03638E+18,NON_SEXIST
1.04676E+18,NON_SEXIST
1.07293E+18,NON_SEXIST
1.03127E+18,NON_SEXIST
1.05182E+18,NON_SEXIST
1.07572E+18,NON_SEXIST
1.04144E+18,NON_SEXIST
1.01434E+18,NON_SEXIST
1.06884E+18,SEXIST
1.0743E+18,NON_SEXIST
1.04795E+18,NON_SEXIST
1.07016E+18,NON_SEXIST
1.04474E+18,NON_SEXIST
1.03814E+18,NON_SEXIST
1.03418E+18,NON_SEXIST
1.02222E+18,SEXIST
1.06458E+18,NON_SEXIST
1.03268E+18,SEXIST
1.04969E+18,NON_SEXIST
1.03691E+18,NON_SEXIST
1.03994E+18,NON_SEXIST
1.07659E+18,NON_SEXIST
1.0498E+18,SEXIST
1.03313E+18,SEXIST
1.04863E+18,NON_SEXIST
1.0304E+18,NON_SEXIST
1.01608E+18,NON_SEXIST
1.077E+18,SEXIST
1.05522E+18,NON_SEXIST
1.0342E+18,SEXIST
1.07473E+18,SEXIST
1.05124E+18,NON_SEXIST
1.05804E+18,NON_SEXIST
1.06934E+18,SEXIST
1.06761E+18,SEXIST
1.07287E+18,SEXIST
1.02795E+18,SEXIST
1.02517E+18,NON_SEXIST
1.04686E+18,NON_SEXIST
1.01745E+18,NON_SEXIST
1.02416E+18,NON_SEXIST
1.02318E+18,SEXIST
1.03747E+18,NON_SEXIST
1.03514E+18,NON_SEXIST
1.0587E+18,NON_SEXIST
1.03417E+18,NON_SEXIST
1.05737E+18,NON_SEXIST
1.04086E+18,NON_SEXIST
1.06892E+18,NON_SEXIST
1.02338E+18,NON_SEXIST
1.02879E+18,NON_SEXIST
1.07793E+18,DOUBTFUL
1.06765E+18,NON_SEXIST
1.05804E+18,NON_SEXIST
1.06283E+18,SEXIST
1.0339E+18,NON_SEXIST
1.07927E+18,SEXIST
1.04136E+18,SEXIST
1.01824E+18,NON_SEXIST
1.05477E+18,NON_SEXIST
1.0344E+18,SEXIST
1.03057E+18,SEXIST
1.04097E+18,NON_SEXIST
1.02254E+18,NON_SEXIST
1.05229E+18,NON_SEXIST
1.04326E+18,NON_SEXIST
1.03305E+18,SEXIST
1.029E+18,NON_SEXIST
1.02674E+18,SEXIST
1.02553E+18,NON_SEXIST
1.04648E+18,SEXIST
1.0445E+18,SEXIST
1.07834E+18,NON_SEXIST
1.01971E+18,NON_SEXIST
1.05447E+18,SEXIST
1.04946E+18,NON_SEXIST
1.04327E+18,NON_SEXIST
1.06682E+18,SEXIST
1.06275E+18,DOUBTFUL
1.06421E+18,NON_SEXIST
1.05232E+18,NON_SEXIST
1.05612E+18,NON_SEXIST
1.07357E+18,SEXIST
1.03122E+18,SEXIST
1.07158E+18,NON_SEXIST
1.06683E+18,SEXIST
1.0754E+18,NON_SEXIST
1.02939E+18,SEXIST
1.05485E+18,SEXIST
1.07008E+18,SEXIST
1.05994E+18,NON_SEXIST
1.07449E+18,NON_SEXIST
1.04939E+18,SEXIST
1.02115E+18,NON_SEXIST
1.07403E+18,DOUBTFUL
1.05403E+18,DOUBTFUL
1.02189E+18,DOUBTFUL
1.02877E+18,NON_SEXIST
1.05266E+18,NON_SEXIST
1.07798E+18,SEXIST
1.06094E+18,SEXIST
1.04968E+18,SEXIST
1.05378E+18,NON_SEXIST
1.05089E+18,NON_SEXIST
1.02416E+18,SEXIST
1.05087E+18,NON_SEXIST
1.02949E+18,NON_SEXIST
1.04712E+18,NON_SEXIST
1.07653E+18,NON_SEXIST
1.03386E+18,NON_SEXIST
1.02661E+18,SEXIST
1.03417E+18,SEXIST
1.03643E+18,NON_SEXIST
1.04493E+18,NON_SEXIST
1.06139E+18,NON_SEXIST
1.07003E+18,NON_SEXIST
1.04363E+18,SEXIST
1.01791E+18,NON_SEXIST
1.01362E+18,NON_SEXIST
1.04605E+18,NON_SEXIST
1.01357E+18,SEXIST
1.03492E+18,SEXIST
1.03592E+18,NON_SEXIST
1.05015E+18,NON_SEXIST
1.03266E+18,NON_SEXIST
1.02697E+18,NON_SEXIST
1.0295E+18,SEXIST
1.07004E+18,NON_SEXIST
1.0587E+18,NON_SEXIST
1.07387E+18,SEXIST
1.05132E+18,NON_SEXIST
1.01419E+18,NON_SEXIST
1.07266E+18,NON_SEXIST
1.0488E+18,NON_SEXIST
1.03276E+18,NON_SEXIST
1.03747E+18,SEXIST
1.05053E+18,DOUBTFUL
1.03429E+18,SEXIST
1.01645E+18,NON_SEXIST
1.06677E+18,NON_SEXIST
1.07467E+18,NON_SEXIST
1.02221E+18,DOUBTFUL
1.03931E+18,NON_SEXIST
1.06568E+18,NON_SEXIST
1.04542E+18,NON_SEXIST
1.03129E+18,DOUBTFUL
1.03566E+18,SEXIST
1.06627E+18,NON_SEXIST
1.06812E+18,SEXIST
1.05668E+18,SEXIST
1.01323E+18,SEXIST
1.03746E+18,DOUBTFUL
1.05483E+18,NON_SEXIST
1.03996E+18,SEXIST
1.0759E+18,NON_SEXIST
1.06036E+18,SEXIST
1.02882E+18,SEXIST
1.06167E+18,NON_SEXIST
1.05723E+18,NON_SEXIST
1.02964E+18,DOUBTFUL
1.02161E+18,SEXIST
1.0465E+18,SEXIST
1.03494E+18,SEXIST
1.0563E+18,SEXIST
1.03859E+18,SEXIST
1.04349E+18,NON_SEXIST
1.06437E+18,NON_SEXIST
1.05089E+18,SEXIST
1.05842E+18,NON_SEXIST
1.04679E+18,NON_SEXIST
1.05269E+18,SEXIST
1.05746E+18,NON_SEXIST
1.02216E+18,NON_SEXIST
1.03639E+18,NON_SEXIST
1.0245E+18,NON_SEXIST
1.04529E+18,NON_SEXIST
1.01678E+18,DOUBTFUL
1.03448E+18,NON_SEXIST
1.05004E+18,NON_SEXIST
1.0731E+18,NON_SEXIST
1.04852E+18,NON_SEXIST
1.05742E+18,SEXIST
1.03816E+18,NON_SEXIST
1.07289E+18,NON_SEXIST
1.07405E+18,SEXIST
1.04396E+18,NON_SEXIST
1.06086E+18,NON_SEXIST
1.03989E+18,DOUBTFUL
1.06067E+18,SEXIST
1.04493E+18,DOUBTFUL
1.04039E+18,DOUBTFUL
1.06744E+18,NON_SEXIST
1.05483E+18,DOUBTFUL
1.04802E+18,NON_SEXIST
1.07258E+18,DOUBTFUL
1.03349E+18,NON_SEXIST
1.04545E+18,SEXIST
1.02182E+18,NON_SEXIST
1.06276E+18,DOUBTFUL
1.06967E+18,SEXIST
1.06146E+18,NON_SEXIST
1.02988E+18,SEXIST
1.03712E+18,NON_SEXIST
1.06683E+18,NON_SEXIST
1.04806E+18,NON_SEXIST
1.04368E+18,NON_SEXIST
1.02954E+18,NON_SEXIST
1.0216E+18,SEXIST
1.06318E+18,NON_SEXIST
1.0281E+18,NON_SEXIST
1.03913E+18,SEXIST
1.04836E+18,NON_SEXIST
1.04543E+18,NON_SEXIST
1.01683E+18,SEXIST
1.03486E+18,NON_SEXIST
1.07592E+18,SEXIST
1.04694E+18,NON_SEXIST
1.05516E+18,SEXIST
1.0543E+18,SEXIST
1.06688E+18,NON_SEXIST
1.0353E+18,DOUBTFUL
1.01951E+18,NON_SEXIST
1.03229E+18,SEXIST
1.06062E+18,NON_SEXIST
1.0418E+18,NON_SEXIST
1.05882E+18,DOUBTFUL
1.02426E+18,NON_SEXIST
1.05478E+18,NON_SEXIST
1.05386E+18,SEXIST
1.05734E+18,NON_SEXIST
1.0168E+18,NON_SEXIST
1.06197E+18,NON_SEXIST
1.03731E+18,DOUBTFUL
1.01464E+18,SEXIST
1.01347E+18,NON_SEXIST
1.02625E+18,NON_SEXIST
1.01461E+18,NON_SEXIST
1.02829E+18,SEXIST
1.04763E+18,NON_SEXIST
1.06394E+18,NON_SEXIST
1.04834E+18,NON_SEXIST
1.02837E+18,NON_SEXIST
1.07648E+18,DOUBTFUL
1.04364E+18,SEXIST
1.07549E+18,NON_SEXIST
1.0421E+18,SEXIST
1.05037E+18,NON_SEXIST
1.02666E+18,SEXIST
1.02665E+18,NON_SEXIST
1.02151E+18,NON_SEXIST
1.04011E+18,DOUBTFUL
1.02478E+18,NON_SEXIST
1.04029E+18,DOUBTFUL
1.02033E+18,NON_SEXIST
1.02373E+18,NON_SEXIST
1.02136E+18,SEXIST
1.01716E+18,NON_SEXIST
1.07883E+18,NON_SEXIST
1.03927E+18,SEXIST
1.02334E+18,DOUBTFUL
1.03476E+18,SEXIST
1.0532E+18,NON_SEXIST
1.03188E+18,NON_SEXIST
1.06714E+18,NON_SEXIST
1.05868E+18,NON_SEXIST
1.03709E+18,NON_SEXIST
1.04456E+18,NON_SEXIST
1.07194E+18,DOUBTFUL
1.03691E+18,SEXIST
1.07591E+18,NON_SEXIST
1.0692E+18,NON_SEXIST
1.04709E+18,NON_SEXIST
1.01461E+18,NON_SEXIST
1.06869E+18,NON_SEXIST
1.02465E+18,NON_SEXIST
1.03448E+18,NON_SEXIST
1.04595E+18,SEXIST
1.06192E+18,NON_SEXIST
1.04844E+18,NON_SEXIST
1.0147E+18,NON_SEXIST
1.03971E+18,NON_SEXIST
1.03539E+18,SEXIST
1.03458E+18,SEXIST
1.02514E+18,SEXIST
1.03295E+18,NON_SEXIST
1.05366E+18,SEXIST
1.0422E+18,NON_SEXIST
1.04097E+18,SEXIST
1.06721E+18,NON_SEXIST
1.07235E+18,SEXIST
1.07516E+18,SEXIST
1.064E+18,DOUBTFUL
1.03807E+18,NON_SEXIST
1.02612E+18,NON_SEXIST
1.02817E+18,NON_SEXIST
1.01502E+18,NON_SEXIST
1.05849E+18,SEXIST
1.05925E+18,NON_SEXIST
1.0189E+18,DOUBTFUL
1.0218E+18,NON_SEXIST
1.02661E+18,NON_SEXIST
1.04579E+18,SEXIST
1.02267E+18,SEXIST
1.0451E+18,NON_SEXIST
1.0602E+18,SEXIST
1.02146E+18,NON_SEXIST
1.06306E+18,NON_SEXIST
1.04451E+18,SEXIST
1.02188E+18,SEXIST
1.06217E+18,SEXIST
1.02841E+18,NON_SEXIST
1.03444E+18,NON_SEXIST
1.03756E+18,DOUBTFUL
1.05371E+18,SEXIST
1.04759E+18,NON_SEXIST
1.04176E+18,SEXIST
1.06521E+18,SEXIST
1.01935E+18,SEXIST
1.06567E+18,SEXIST
1.06023E+18,NON_SEXIST
1.02508E+18,NON_SEXIST
1.07284E+18,NON_SEXIST
1.03819E+18,SEXIST
1.02153E+18,SEXIST
1.05143E+18,SEXIST
1.02475E+18,NON_SEXIST
1.0607E+18,NON_SEXIST
1.05016E+18,NON_SEXIST
1.02468E+18,SEXIST
1.04935E+18,DOUBTFUL
1.03338E+18,NON_SEXIST
1.05052E+18,SEXIST
1.05596E+18,NON_SEXIST
1.07032E+18,DOUBTFUL
1.07185E+18,SEXIST
1.05628E+18,NON_SEXIST
1.02851E+18,SEXIST
1.04473E+18,SEXIST
1.02434E+18,NON_SEXIST
1.01629E+18,SEXIST
1.04258E+18,SEXIST
1.04608E+18,SEXIST
1.06777E+18,NON_SEXIST
1.07816E+18,NON_SEXIST
1.06562E+18,NON_SEXIST
1.03304E+18,NON_SEXIST
1.07887E+18,NON_SEXIST
1.02548E+18,NON_SEXIST
1.07391E+18,SEXIST
1.03577E+18,NON_SEXIST
1.05412E+18,SEXIST
1.05127E+18,DOUBTFUL
1.02586E+18,NON_SEXIST
1.02481E+18,NON_SEXIST
1.06281E+18,SEXIST
1.02798E+18,NON_SEXIST
1.05228E+18,NON_SEXIST
1.0735E+18,NON_SEXIST
1.07559E+18,NON_SEXIST
1.07228E+18,NON_SEXIST
1.05273E+18,NON_SEXIST
1.05695E+18,NON_SEXIST
1.02952E+18,DOUBTFUL
1.05813E+18,NON_SEXIST
1.02191E+18,NON_SEXIST
1.04821E+18,SEXIST
1.04007E+18,DOUBTFUL
1.0687E+18,SEXIST
1.0312E+18,NON_SEXIST
1.04827E+18,SEXIST
1.01604E+18,NON_SEXIST
1.0266E+18,NON_SEXIST
1.06212E+18,NON_SEXIST
1.05882E+18,NON_SEXIST
1.06221E+18,NON_SEXIST
1.05683E+18,SEXIST
1.05648E+18,SEXIST
1.06102E+18,NON_SEXIST
1.05955E+18,SEXIST
1.06582E+18,NON_SEXIST
1.06086E+18,NON_SEXIST
1.06754E+18,NON_SEXIST
1.02533E+18,NON_SEXIST
1.06709E+18,SEXIST
1.02988E+18,NON_SEXIST
1.05247E+18,SEXIST
1.05856E+18,SEXIST
1.02516E+18,SEXIST
1.03623E+18,SEXIST
1.04233E+18,NON_SEXIST
1.05366E+18,NON_SEXIST
1.0389E+18,NON_SEXIST
1.03302E+18,NON_SEXIST
1.01346E+18,NON_SEXIST
1.07877E+18,NON_SEXIST
1.01863E+18,SEXIST
1.05276E+18,DOUBTFUL
1.03096E+18,NON_SEXIST
1.04581E+18,NON_SEXIST
1.05138E+18,NON_SEXIST
1.02252E+18,NON_SEXIST
1.05268E+18,NON_SEXIST
1.07132E+18,NON_SEXIST
1.06064E+18,NON_SEXIST
1.06212E+18,SEXIST
1.07333E+18,SEXIST
1.05185E+18,DOUBTFUL
1.05034E+18,NON_SEXIST
1.06505E+18,NON_SEXIST
1.07633E+18,NON_SEXIST
1.04791E+18,SEXIST
1.04252E+18,NON_SEXIST
1.06784E+18,NON_SEXIST
1.07119E+18,SEXIST
1.06419E+18,SEXIST
1.04664E+18,DOUBTFUL
1.05355E+18,SEXIST
1.04145E+18,NON_SEXIST
1.04283E+18,NON_SEXIST
1.02727E+18,NON_SEXIST
1.03479E+18,SEXIST
1.02814E+18,NON_SEXIST
1.01516E+18,NON_SEXIST
1.04942E+18,NON_SEXIST
1.056E+18,SEXIST
1.03293E+18,NON_SEXIST
1.06566E+18,NON_SEXIST
1.05379E+18,SEXIST
1.07246E+18,NON_SEXIST
1.06925E+18,NON_SEXIST
1.02464E+18,NON_SEXIST
1.05756E+18,NON_SEXIST
1.07913E+18,SEXIST
1.04949E+18,SEXIST
1.02625E+18,SEXIST
1.06955E+18,NON_SEXIST
1.03766E+18,SEXIST
1.0403E+18,NON_SEXIST
1.03384E+18,SEXIST
1.01984E+18,NON_SEXIST
1.05704E+18,NON_SEXIST
1.01322E+18,NON_SEXIST
1.06325E+18,SEXIST
1.01595E+18,SEXIST
1.02226E+18,NON_SEXIST
1.07615E+18,NON_SEXIST
1.06653E+18,NON_SEXIST
1.05282E+18,SEXIST
1.04061E+18,NON_SEXIST
1.04946E+18,SEXIST
1.05357E+18,NON_SEXIST
1.04471E+18,NON_SEXIST
1.03567E+18,SEXIST
1.01716E+18,NON_SEXIST
1.07302E+18,SEXIST
1.06627E+18,NON_SEXIST
1.02335E+18,NON_SEXIST
1.07885E+18,SEXIST
1.05023E+18,NON_SEXIST
1.06172E+18,NON_SEXIST
1.02141E+18,NON_SEXIST
1.01762E+18,SEXIST
1.0679E+18,SEXIST
1.01323E+18,NON_SEXIST
1.03371E+18,NON_SEXIST
1.01934E+18,NON_SEXIST
1.03888E+18,SEXIST
1.02951E+18,NON_SEXIST
1.02761E+18,NON_SEXIST
1.04393E+18,NON_SEXIST
1.02033E+18,NON_SEXIST
1.05328E+18,SEXIST
1.02806E+18,NON_SEXIST
1.06533E+18,NON_SEXIST
1.02589E+18,SEXIST
1.04664E+18,NON_SEXIST
1.02155E+18,NON_SEXIST
1.06616E+18,SEXIST
1.0619E+18,NON_SEXIST
1.0614E+18,DOUBTFUL
1.07377E+18,SEXIST
1.06527E+18,NON_SEXIST
1.01973E+18,DOUBTFUL
1.07605E+18,NON_SEXIST
1.06284E+18,SEXIST
1.03863E+18,DOUBTFUL
1.07443E+18,NON_SEXIST
1.07474E+18,NON_SEXIST
1.02973E+18,NON_SEXIST
1.02735E+18,NON_SEXIST
1.01609E+18,SEXIST
1.06502E+18,NON_SEXIST
1.03668E+18,NON_SEXIST
1.07706E+18,SEXIST
1.04901E+18,NON_SEXIST
1.06359E+18,SEXIST
1.02369E+18,SEXIST
1.07308E+18,SEXIST
1.02143E+18,SEXIST
1.03471E+18,SEXIST
1.06325E+18,SEXIST
1.048E+18,SEXIST
1.0282E+18,SEXIST
1.03386E+18,NON_SEXIST
1.05487E+18,NON_SEXIST
1.06023E+18,NON_SEXIST
1.02347E+18,NON_SEXIST
1.06535E+18,SEXIST
1.04978E+18,NON_SEXIST
1.07489E+18,NON_SEXIST
1.0178E+18,NON_SEXIST
1.01538E+18,SEXIST
1.05513E+18,NON_SEXIST
1.05777E+18,NON_SEXIST
1.0653E+18,NON_SEXIST
1.05919E+18,NON_SEXIST
1.04679E+18,NON_SEXIST
1.03089E+18,SEXIST
1.02402E+18,DOUBTFUL
1.06392E+18,NON_SEXIST
1.02481E+18,NON_SEXIST
1.02659E+18,NON_SEXIST
1.07831E+18,SEXIST
1.03939E+18,NON_SEXIST
1.06943E+18,SEXIST
1.052E+18,NON_SEXIST
1.04723E+18,NON_SEXIST
1.0541E+18,NON_SEXIST
1.0556E+18,SEXIST
1.03792E+18,NON_SEXIST
1.02948E+18,NON_SEXIST
1.02798E+18,NON_SEXIST
1.05152E+18,DOUBTFUL
1.06754E+18,SEXIST
1.07611E+18,NON_SEXIST
1.02127E+18,SEXIST
1.01752E+18,NON_SEXIST
1.02556E+18,SEXIST
1.02283E+18,SEXIST
1.04317E+18,NON_SEXIST
1.05353E+18,DOUBTFUL
1.04352E+18,SEXIST
1.02831E+18,NON_SEXIST
1.05259E+18,NON_SEXIST
1.03197E+18,NON_SEXIST
1.0252E+18,NON_SEXIST
1.01903E+18,NON_SEXIST
1.04693E+18,NON_SEXIST
1.01519E+18,NON_SEXIST
1.02295E+18,NON_SEXIST
1.02034E+18,NON_SEXIST
1.06462E+18,NON_SEXIST
1.04535E+18,NON_SEXIST
1.02094E+18,NON_SEXIST
1.06716E+18,NON_SEXIST
1.01898E+18,NON_SEXIST
1.02405E+18,NON_SEXIST
1.07943E+18,NON_SEXIST
1.04981E+18,SEXIST
1.01417E+18,NON_SEXIST
1.02981E+18,NON_SEXIST
1.01565E+18,NON_SEXIST
1.01414E+18,NON_SEXIST
1.04251E+18,SEXIST
1.07216E+18,SEXIST
1.07804E+18,SEXIST
1.05448E+18,NON_SEXIST
1.06244E+18,NON_SEXIST
1.06817E+18,SEXIST
1.05237E+18,NON_SEXIST
1.0465E+18,NON_SEXIST
1.05449E+18,SEXIST
1.04761E+18,SEXIST
1.07147E+18,NON_SEXIST
1.02928E+18,NON_SEXIST
1.04508E+18,SEXIST
1.06028E+18,NON_SEXIST
1.078E+18,SEXIST
1.05377E+18,NON_SEXIST
1.02973E+18,NON_SEXIST
1.04507E+18,NON_SEXIST
1.02325E+18,SEXIST
1.06393E+18,SEXIST
1.07331E+18,DOUBTFUL
1.07006E+18,NON_SEXIST
1.04624E+18,NON_SEXIST
1.06583E+18,NON_SEXIST
1.0587E+18,SEXIST
1.02073E+18,DOUBTFUL
1.02734E+18,SEXIST
1.01815E+18,NON_SEXIST
1.07122E+18,SEXIST
1.07475E+18,NON_SEXIST
1.04255E+18,SEXIST
1.025E+18,SEXIST
1.04125E+18,SEXIST
1.04766E+18,SEXIST
1.0447E+18,NON_SEXIST
1.02949E+18,NON_SEXIST
1.06072E+18,SEXIST
1.06101E+18,SEXIST
1.04319E+18,NON_SEXIST
1.05938E+18,SEXIST
1.02017E+18,NON_SEXIST
1.03756E+18,NON_SEXIST
1.03534E+18,NON_SEXIST
1.016E+18,NON_SEXIST
1.05485E+18,NON_SEXIST
1.05234E+18,DOUBTFUL
1.02622E+18,DOUBTFUL
1.07343E+18,SEXIST
1.03989E+18,NON_SEXIST
1.04551E+18,NON_SEXIST
1.06132E+18,NON_SEXIST
1.01698E+18,NON_SEXIST
1.07165E+18,SEXIST
1.01973E+18,NON_SEXIST
1.02739E+18,SEXIST
1.06965E+18,DOUBTFUL
1.02598E+18,NON_SEXIST
1.02301E+18,NON_SEXIST
1.06025E+18,SEXIST
1.06994E+18,NON_SEXIST
1.04497E+18,NON_SEXIST
1.0309E+18,NON_SEXIST
1.05236E+18,SEXIST
1.06309E+18,SEXIST
1.04111E+18,NON_SEXIST
1.07283E+18,NON_SEXIST
1.07904E+18,DOUBTFUL
1.06774E+18,SEXIST
1.06629E+18,NON_SEXIST
1.04144E+18,NON_SEXIST
1.07832E+18,NON_SEXIST
1.06275E+18,NON_SEXIST
1.07828E+18,SEXIST
1.02231E+18,NON_SEXIST
1.01764E+18,NON_SEXIST
1.03188E+18,NON_SEXIST
1.05257E+18,NON_SEXIST
1.05947E+18,NON_SEXIST
1.07586E+18,SEXIST
1.03422E+18,NON_SEXIST
1.05912E+18,DOUBTFUL
1.06433E+18,DOUBTFUL
1.05018E+18,DOUBTFUL
1.01429E+18,SEXIST
1.04189E+18,NON_SEXIST
1.02079E+18,NON_SEXIST
1.04854E+18,NON_SEXIST
1.05742E+18,NON_SEXIST
1.01805E+18,NON_SEXIST
1.0563E+18,SEXIST
1.05159E+18,NON_SEXIST
1.06546E+18,DOUBTFUL
1.04798E+18,NON_SEXIST
1.03827E+18,SEXIST
1.02585E+18,NON_SEXIST
